family,size,instance_index,method,projection_regime,projection_topology_family,instance_source,problem_seed,instance_manifest,comparison_family,comparison_mode,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_num_reads,sqa_fea,sqa_gap,sqa_schedule_id,sqa_schedule_kind,sqa_beta_scale,sqa_schedule_total_time,sqa_anneal_schedule,qubo_normalization_scale,normalization_regime,per_constraint_standardization,projected_sample_size,projected_num_quadratic_couplers,projection_method,projection_summary_method,projection_measure,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projection_target,projection_target_lambda1_shape,projection_target_lambda2_shape,projected_equality_multiplier,projected_inequality_multiplier,projected_initializer_equality_multiplier,projected_initializer_inequality_multiplier,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_global_multiplier,up_lambda0,up_lambda1,up_lambda2
mis,16,9,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,8363796127702211627,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,17,262.144,1000,0.134,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.000000000331985,per_constraint_standardized_rows_v1,True,32768,20,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,10,unbalanced,unbalanced,,seed_manifest,17516183794700091125,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,21,589.824,1000,0.12,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.8000029701116065,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,10,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,17516183794700091125,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,21,0.0,1000,0.11,0.125,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9259819645627865,per_constraint_standardized_rows_v1,True,32768,22,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,10,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,17516183794700091125,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,21,65.536,1000,0.117,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.1878868481231848,per_constraint_standardized_rows_v1,True,32768,17,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,10,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,17516183794700091125,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,21,65.536,1000,0.15,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.7179597980977243,per_constraint_standardized_rows_v1,True,32768,28,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,11,unbalanced,unbalanced,,seed_manifest,8739694307644695658,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,18,65.536,1000,0.092,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,11,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,8739694307644695658,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,18,196.608,1000,0.106,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999989368992,per_constraint_standardized_rows_v1,True,32768,17,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,11,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,8739694307644695658,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,18,196.608,1000,0.094,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999988309143,per_constraint_standardized_rows_v1,True,32768,19,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,11,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,8739694307644695658,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,18,262.144,1000,0.096,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.999999999858099,per_constraint_standardized_rows_v1,True,32768,21,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,12,unbalanced,unbalanced,,seed_manifest,3931103938773813711,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,23,65.536,1000,0.212,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.8000029701116065,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,12,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,3931103938773813711,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,23,0.0,1000,0.212,0.1111111111111111,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9488029048083564,per_constraint_standardized_rows_v1,True,32768,26,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,12,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,3931103938773813711,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,23,0.0,1000,0.177,0.1111111111111111,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.209929291651115,per_constraint_standardized_rows_v1,True,32768,22,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,12,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,3931103938773813711,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,23,131.072,1000,0.197,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9420078170977548,per_constraint_standardized_rows_v1,True,32768,34,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,13,unbalanced,unbalanced,,seed_manifest,15035193047501351553,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,22,393.216,1000,0.128,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.8000029701116065,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,13,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,15035193047501351553,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,22,65.536,1000,0.124,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.2111363298861777,per_constraint_standardized_rows_v1,True,32768,22,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,13,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,15035193047501351553,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,22,0.0,1000,0.128,0.125,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.2102574704955602,per_constraint_standardized_rows_v1,True,32768,17,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,13,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,15035193047501351553,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,22,262.144,1000,0.184,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.7192833361636701,per_constraint_standardized_rows_v1,True,32768,26,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,14,unbalanced,unbalanced,,seed_manifest,17228433240002094964,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,20,0.0,1000,0.102,0.1111111111111111,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,14,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,17228433240002094964,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,20,0.0,1000,0.139,0.1111111111111111,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999983256808,per_constraint_standardized_rows_v1,True,32768,20,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,14,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,17228433240002094964,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,20,0.0,1000,0.161,0.1111111111111111,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999971144239,per_constraint_standardized_rows_v1,True,32768,18,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,14,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,17228433240002094964,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,20,65.536,1000,0.144,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000007110277,per_constraint_standardized_rows_v1,True,32768,27,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,15,unbalanced,unbalanced,,seed_manifest,9941656814414524312,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,17,65.536,1000,0.111,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,15,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,9941656814414524312,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,17,65.536,1000,0.135,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000008269512,per_constraint_standardized_rows_v1,True,32768,22,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,15,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,9941656814414524312,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,17,0.0,1000,0.1,0.1111111111111111,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.1892110561695,per_constraint_standardized_rows_v1,True,32768,15,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,15,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,9941656814414524312,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,17,262.144,1000,0.114,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000008307515,per_constraint_standardized_rows_v1,True,32768,22,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,16,unbalanced,unbalanced,,seed_manifest,4862368266466580009,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,19,327.68,1000,0.124,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.8000029701116065,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,16,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,4862368266466580009,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,19,196.608,1000,0.134,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9411155967867844,per_constraint_standardized_rows_v1,True,32768,19,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,16,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,4862368266466580009,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,19,327.68,1000,0.213,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.7211109152028442,per_constraint_standardized_rows_v1,True,32768,17,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,16,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,4862368266466580009,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,19,458.752,1000,0.163,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.7211109167004278,per_constraint_standardized_rows_v1,True,32768,24,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,17,unbalanced,unbalanced,,seed_manifest,8502213608159811316,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,25,458.752,1000,0.231,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.8000029701116065,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,17,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,8502213608159811316,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,25,0.0,1000,0.127,0.1111111111111111,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.7720146725120083,per_constraint_standardized_rows_v1,True,32768,23,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,17,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,8502213608159811316,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,25,0.0,1000,0.117,0.1111111111111111,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",2.0335445485865065,per_constraint_standardized_rows_v1,True,32768,18,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,17,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,8502213608159811316,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,25,65.536,1000,0.117,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.7720146657020135,per_constraint_standardized_rows_v1,True,32768,26,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,18,unbalanced,unbalanced,,seed_manifest,15757545975704858703,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,17,393.216,1000,0.127,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,18,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,15757545975704858703,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,17,262.144,1000,0.157,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999998186716,per_constraint_standardized_rows_v1,True,32768,19,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,18,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,15757545975704858703,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,17,196.608,1000,0.165,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000000781302,per_constraint_standardized_rows_v1,True,32768,19,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,18,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,15757545975704858703,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,17,393.216,1000,0.149,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999991247017,per_constraint_standardized_rows_v1,True,32768,21,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,19,unbalanced,unbalanced,,seed_manifest,13818715354517681998,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,24,327.68,1000,0.14,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.8000029701116065,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,19,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,13818715354517681998,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,24,0.0,1000,0.136,0.125,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.213065473258057,per_constraint_standardized_rows_v1,True,32768,23,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
