family,size,instance_index,method,instance_source,problem_seed,instance_manifest,projection_regime,projection_topology_family,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_num_reads,sqa_fea,sqa_gap,sqa_schedule_id,sqa_schedule_kind,sqa_beta_scale,sqa_schedule_total_time,sqa_anneal_schedule,projected_sample_size,projected_num_quadratic_couplers,projection_method,comparison_method,projection_measure,projection_measure_lam,projection_penalty_template,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projected_equality_multiplier,projected_inequality_multiplier,normalization_regime,per_constraint_standardization,qubo_normalization_scale,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_global_multiplier,up_lambda0,up_lambda1,up_lambda2
mdkp,5,7,projected_up_support,seed_manifest,3954490365945053801,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-56797.0,cplex_cache,min,1e-09,10,0.576,1000,0.12,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,25116.1200905309,,,,,,,,,
mdkp,5,7,projected_zephyr,seed_manifest,3954490365945053801,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-56797.0,cplex_cache,min,1e-09,10,0.448,1000,0.123,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,31502.080599278655,,,,,,,,,
mdkp,5,7,unbalanced,seed_manifest,3954490365945053801,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-56797.0,cplex_cache,min,1e-09,10,0.896,1000,0.132,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,27954.909985339014,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,8,projected_chimera,seed_manifest,3896408596259132933,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,5,32,-85620.0,cplex_cache,min,1e-09,10,1.824,1000,0.354,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,4,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,32854.600971461914,,,,,,,,,
mdkp,5,8,projected_full,seed_manifest,3896408596259132933,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-85620.0,cplex_cache,min,1e-09,10,2.24,1000,0.417,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,36631.14904343743,,,,,,,,,
mdkp,5,8,projected_pegasus,seed_manifest,3896408596259132933,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-85620.0,cplex_cache,min,1e-09,10,1.984,1000,0.366,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,6,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,32390.099564682845,,,,,,,,,
mdkp,5,8,projected_up_support,seed_manifest,3896408596259132933,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-85620.0,cplex_cache,min,1e-09,10,2.176,1000,0.408,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,36603.939049533474,,,,,,,,,
mdkp,5,8,projected_zephyr,seed_manifest,3896408596259132933,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-85620.0,cplex_cache,min,1e-09,10,1.28,1000,0.342,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,32664.105323186403,,,,,,,,,
mdkp,5,8,unbalanced,seed_manifest,3896408596259132933,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-85620.0,cplex_cache,min,1e-09,10,2.176,1000,0.407,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,28826.080422929437,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,9,projected_chimera,seed_manifest,2867174988788192090,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,5,32,-64289.0,cplex_cache,min,1e-09,10,1.408,1000,0.266,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,4,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,35665.0,,,,,,,,,
mdkp,5,9,projected_full,seed_manifest,2867174988788192090,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-64289.0,cplex_cache,min,1e-09,10,1.504,1000,0.266,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,30145.982810969224,,,,,,,,,
mdkp,5,9,projected_pegasus,seed_manifest,2867174988788192090,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-64289.0,cplex_cache,min,1e-09,10,1.632,1000,0.282,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,34642.76628115427,,,,,,,,,
mdkp,5,9,projected_up_support,seed_manifest,2867174988788192090,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-64289.0,cplex_cache,min,1e-09,10,1.504,1000,0.246,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,30180.05754331642,,,,,,,,,
mdkp,5,9,projected_zephyr,seed_manifest,2867174988788192090,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-64289.0,cplex_cache,min,1e-09,10,1.888,1000,0.296,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,35665.16772586265,,,,,,,,,
mdkp,5,9,unbalanced,seed_manifest,2867174988788192090,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-64289.0,cplex_cache,min,1e-09,10,1.088,1000,0.294,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,33323.44681417995,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,10,projected_chimera,seed_manifest,853775259847259293,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,5,32,-68642.0,cplex_cache,min,1e-09,10,1.312,1000,0.281,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,4,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,31060.721621707096,,,,,,,,,
mdkp,5,10,projected_full,seed_manifest,853775259847259293,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-68642.0,cplex_cache,min,1e-09,10,1.376,1000,0.335,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,33845.246906074695,,,,,,,,,
mdkp,5,10,projected_pegasus,seed_manifest,853775259847259293,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-68642.0,cplex_cache,min,1e-09,10,2.336,1000,0.314,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,30889.479500416477,,,,,,,,,
mdkp,5,10,projected_up_support,seed_manifest,853775259847259293,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-68642.0,cplex_cache,min,1e-09,10,1.472,1000,0.306,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,33814.46152836665,,,,,,,,,
mdkp,5,10,projected_zephyr,seed_manifest,853775259847259293,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-68642.0,cplex_cache,min,1e-09,10,1.856,1000,0.294,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,30898.656862539818,,,,,,,,,
mdkp,5,10,unbalanced,seed_manifest,853775259847259293,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-68642.0,cplex_cache,min,1e-09,10,1.632,1000,0.318,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,26799.037849630036,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,11,projected_chimera,seed_manifest,5825770559526856777,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,5,32,-71560.0,cplex_cache,min,1e-09,10,1.536,1000,0.353,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,4,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,33844.39320990069,,,,,,,,,
mdkp,5,11,projected_full,seed_manifest,5825770559526856777,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-71560.0,cplex_cache,min,1e-09,10,1.184,1000,0.364,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,31409.620306074103,,,,,,,,,
mdkp,5,11,projected_pegasus,seed_manifest,5825770559526856777,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-71560.0,cplex_cache,min,1e-09,10,0.992,1000,0.335,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,35112.61215401728,,,,,,,,,
mdkp,5,11,projected_up_support,seed_manifest,5825770559526856777,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-71560.0,cplex_cache,min,1e-09,10,1.568,1000,0.352,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,31436.7885056214,,,,,,,,,
mdkp,5,11,projected_zephyr,seed_manifest,5825770559526856777,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-71560.0,cplex_cache,min,1e-09,10,1.376,1000,0.333,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,33536.373056444405,,,,,,,,,
mdkp,5,11,unbalanced,seed_manifest,5825770559526856777,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-71560.0,cplex_cache,min,1e-09,10,1.6,1000,0.416,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,30934.480191047704,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,12,projected_chimera,seed_manifest,3089659127833430042,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,5,32,-85736.0,cplex_cache,min,1e-09,10,1.856,1000,0.39,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,4,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,36252.2228050411,,,,,,,,,
mdkp,5,12,projected_full,seed_manifest,3089659127833430042,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-85736.0,cplex_cache,min,1e-09,10,1.664,1000,0.376,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,36150.48000610409,,,,,,,,,
mdkp,5,12,projected_pegasus,seed_manifest,3089659127833430042,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-85736.0,cplex_cache,min,1e-09,10,1.376,1000,0.39,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,36361.1467870389,,,,,,,,,
mdkp,5,12,projected_up_support,seed_manifest,3089659127833430042,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-85736.0,cplex_cache,min,1e-09,10,1.856,1000,0.397,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,36056.94006349155,,,,,,,,,
mdkp,5,12,projected_zephyr,seed_manifest,3089659127833430042,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-85736.0,cplex_cache,min,1e-09,10,1.152,1000,0.358,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,33959.498708158586,,,,,,,,,
mdkp,5,12,unbalanced,seed_manifest,3089659127833430042,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-85736.0,cplex_cache,min,1e-09,10,2.08,1000,0.426,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,35551.99774698016,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,13,projected_chimera,seed_manifest,2102624174906042550,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,5,32,-53239.0,cplex_cache,min,1e-09,10,1.504,1000,0.239,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,4,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,29839.98489457552,,,,,,,,,
mdkp,5,13,projected_full,seed_manifest,2102624174906042550,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-53239.0,cplex_cache,min,1e-09,10,2.464,1000,0.232,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,30572.332715589462,,,,,,,,,
mdkp,5,13,projected_pegasus,seed_manifest,2102624174906042550,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-53239.0,cplex_cache,min,1e-09,10,1.888,1000,0.245,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,30420.99996224319,,,,,,,,,
mdkp,5,13,projected_up_support,seed_manifest,2102624174906042550,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-53239.0,cplex_cache,min,1e-09,10,2.304,1000,0.264,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,30571.39837862285,,,,,,,,,
mdkp,5,13,projected_zephyr,seed_manifest,2102624174906042550,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-53239.0,cplex_cache,min,1e-09,10,1.92,1000,0.234,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,30421.000027909555,,,,,,,,,
mdkp,5,13,unbalanced,seed_manifest,2102624174906042550,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-53239.0,cplex_cache,min,1e-09,10,1.632,1000,0.257,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,26149.930575268936,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,14,projected_chimera,seed_manifest,8086933772887200203,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,5,32,-72992.0,cplex_cache,min,1e-09,10,1.152,1000,0.215,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,4,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,33056.710428877865,,,,,,,,,
mdkp,5,14,projected_full,seed_manifest,8086933772887200203,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-72992.0,cplex_cache,min,1e-09,10,1.28,1000,0.25,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,42618.187573997515,,,,,,,,,
mdkp,5,14,projected_pegasus,seed_manifest,8086933772887200203,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-72992.0,cplex_cache,min,1e-09,10,1.376,1000,0.223,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,40956.73934523566,,,,,,,,,
mdkp,5,14,projected_up_support,seed_manifest,8086933772887200203,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-72992.0,cplex_cache,min,1e-09,10,1.28,1000,0.258,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,42604.788709997934,,,,,,,,,
mdkp,5,14,projected_zephyr,seed_manifest,8086933772887200203,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-72992.0,cplex_cache,min,1e-09,10,0.992,1000,0.208,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,37353.57993520778,,,,,,,,,
mdkp,5,14,unbalanced,seed_manifest,8086933772887200203,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-72992.0,cplex_cache,min,1e-09,10,0.832,1000,0.196,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,32052.915324165224,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,15,projected_chimera,seed_manifest,18254116901213895147,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,5,32,-64505.0,cplex_cache,min,1e-09,10,1.472,1000,0.202,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,4,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,31023.26315427842,,,,,,,,,
mdkp,5,15,projected_full,seed_manifest,18254116901213895147,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-64505.0,cplex_cache,min,1e-09,10,1.632,1000,0.263,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,34630.08745985151,,,,,,,,,
mdkp,5,15,projected_pegasus,seed_manifest,18254116901213895147,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-64505.0,cplex_cache,min,1e-09,10,1.376,1000,0.202,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,33498.49209556488,,,,,,,,,
mdkp,5,15,projected_up_support,seed_manifest,18254116901213895147,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-64505.0,cplex_cache,min,1e-09,10,1.056,1000,0.248,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,34608.76789752078,,,,,,,,,
mdkp,5,15,projected_zephyr,seed_manifest,18254116901213895147,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-64505.0,cplex_cache,min,1e-09,10,0.768,1000,0.176,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,31177.000192493168,,,,,,,,,
mdkp,5,15,unbalanced,seed_manifest,18254116901213895147,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-64505.0,cplex_cache,min,1e-09,10,1.568,1000,0.235,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,26409.41907032131,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,16,projected_chimera,seed_manifest,2090140667606552566,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,5,32,-51597.0,cplex_cache,min,1e-09,10,1.664,1000,0.276,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,4,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,36519.0926587743,,,,,,,,,
mdkp,5,16,projected_full,seed_manifest,2090140667606552566,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-51597.0,cplex_cache,min,1e-09,10,1.792,1000,0.35,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,43093.44073075907,,,,,,,,,
mdkp,5,16,projected_pegasus,seed_manifest,2090140667606552566,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-51597.0,cplex_cache,min,1e-09,10,1.248,1000,0.265,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,34738.4393499758,,,,,,,,,
mdkp,5,16,projected_up_support,seed_manifest,2090140667606552566,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-51597.0,cplex_cache,min,1e-09,10,1.28,1000,0.315,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,10,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,43051.83720671236,,,,,,,,,
mdkp,5,16,projected_zephyr,seed_manifest,2090140667606552566,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-51597.0,cplex_cache,min,1e-09,10,1.184,1000,0.267,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",16,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,40517.07643333136,,,,,,,,,
mdkp,5,16,unbalanced,seed_manifest,2090140667606552566,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-51597.0,cplex_cache,min,1e-09,10,1.184,1000,0.278,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,32076.669401439736,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
