hardware_family,hardware_size,family,size,instance_index,method,projection_regime,projection_topology_family,instance_source,problem_seed,instance_manifest,comparison_family,comparison_mode,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_fea,sqa_gap,optimum_probability,cop,true_optimum_objective,best_feasible_objective,best_feasible_gap,objective_gap,num_feasible_reads,feasible_read_fraction,sqa_num_reads,sqa_num_sweeps,sqa_num_sweeps_per_beta,sqa_chain_strength_fraction,sqa_schedule_id,sqa_schedule_kind,sqa_beta_scale,sqa_total_schedule_time,sqa_anneal_schedule,mean_sqa_energy_gap,sqa_optimum_rate,physical_qubits,mean_chain_length,max_chain_length,mean_chain_break_fraction,broken_read_rate,effective_chain_strength,embedded_chain_to_problem_ratio,qubo_normalization_scale,normalization_regime,per_constraint_standardization,projected_sample_size,projected_num_quadratic_couplers,projection_method,projection_summary_method,projection_measure,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projection_target,projection_target_lambda1_shape,projection_target_lambda2_shape,projected_equality_multiplier,projected_inequality_multiplier,projected_initializer_equality_multiplier,projected_initializer_inequality_multiplier,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_lambda0,up_lambda1,up_lambda2
pegasus,16,mis,16,19,unbalanced,unbalanced,,seed_manifest,13818715354517681998,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,16,65536,-8.0,cplex_cache,min,1e-09,24,327.68,0.149,0.0,0.005,327.68,-8.0,-8.0,0.0,0.0,149,0.149,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3187919463087248,0.005,17,1.0625,2,0.0015625,0.025,1.8368512878903933,2.0000050529881337,0.8000029701116065,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
pegasus,16,mis,16,19,projected_topology_unb_pen,projected_topology,pegasus,seed_manifest,13818715354517681998,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,16,65536,-8.0,cplex_cache,min,1e-09,24,65.536,0.119,0.0,0.001,65.536,-8.0,-8.0,0.0,0.0,119,0.119,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4170168067226891,0.001,16,1.0,1,0.0,0.0,0.0,,1.213065473262779,per_constraint_standardized_rows_v1,True,32768,23,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,
zephyr,16,mis,16,19,unbalanced,unbalanced,,seed_manifest,13818715354517681998,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,16,65536,-8.0,cplex_cache,min,1e-09,24,131.072,0.135,0.0,0.002,131.072,-8.0,-8.0,0.0,0.0,135,0.135,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3435185185185185,0.002,17,1.0625,2,0.0015625,0.025,1.8368512878903933,2.0000050529881337,0.8000029701116065,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
zephyr,16,mis,16,19,projected_topology_unb_pen,projected_topology,zephyr,seed_manifest,13818715354517681998,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,16,65536,-8.0,cplex_cache,min,1e-09,24,131.072,0.167,0.0,0.002,131.072,-8.0,-8.0,0.0,0.0,167,0.167,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.38622754491017963,0.002,16,1.0,1,0.0,0.0,0.0,,0.9507463862821317,per_constraint_standardized_rows_v1,True,32768,23,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,
chimera,16,mis,20,0,unbalanced,unbalanced,,seed_manifest,5836622478202209732,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-8.0,cplex_cache,min,1e-09,40,0.0,0.122,0.125,0.0,0.0,-8.0,-7.0,0.125,0.125,122,0.122,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.38422131147540983,0.0,41,2.05,3,0.0083,0.156,2.443466501756773,0.9852155750760135,0.7763965229357475,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
chimera,16,mis,20,0,projected_topology_unb_pen,projected_topology,chimera,seed_manifest,5836622478202209732,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-8.0,cplex_cache,min,1e-09,40,0.0,0.11,0.125,0.0,0.0,-8.0,-7.0,0.125,0.125,110,0.11,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.5034090909090909,0.0,20,1.0,1,0.0,0.0,0.0,,1.4517157369694695,per_constraint_standardized_rows_v1,True,32768,22,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,
pegasus,16,mis,20,0,unbalanced,unbalanced,,seed_manifest,5836622478202209732,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-8.0,cplex_cache,min,1e-09,40,1048.576,0.15,0.0,0.001,1048.576,-8.0,-8.0,0.0,0.0,150,0.15,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.39666666666666667,0.001,22,1.1,2,0.0009500000000000001,0.019,2.443466501756773,1.9693716426049823,0.7763965229357475,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
pegasus,16,mis,20,0,projected_topology_unb_pen,projected_topology,pegasus,seed_manifest,5836622478202209732,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-8.0,cplex_cache,min,1e-09,40,0.0,0.062,0.125,0.0,0.0,-8.0,-7.0,0.125,0.125,62,0.062,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4435483870967742,0.0,20,1.0,1,0.0,0.0,0.0,,1.7651722241249277,per_constraint_standardized_rows_v1,True,32768,35,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,
zephyr,16,mis,20,0,unbalanced,unbalanced,,seed_manifest,5836622478202209732,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-8.0,cplex_cache,min,1e-09,40,1048.576,0.152,0.0,0.001,1048.576,-8.0,-8.0,0.0,0.0,152,0.152,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.39555921052631576,0.001,22,1.1,2,0.00075,0.015,2.443466501756773,1.9693716426049823,0.7763965229357475,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
zephyr,16,mis,20,0,projected_topology_unb_pen,projected_topology,zephyr,seed_manifest,5836622478202209732,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-8.0,cplex_cache,min,1e-09,40,0.0,0.075,0.125,0.0,0.0,-8.0,-7.0,0.125,0.125,75,0.075,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.46166666666666667,0.0,20,1.0,1,0.0,0.0,0.0,,1.4503077616647366,per_constraint_standardized_rows_v1,True,32768,53,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,
chimera,16,mis,20,1,unbalanced,unbalanced,,seed_manifest,1246271538784130079,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,29,0.0,0.087,0.1,0.0,0.0,-10.0,-9.0,0.1,0.1,87,0.087,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.32988505747126434,0.0,31,1.55,3,0.0205,0.344,1.6153215036104789,1.0054769479343464,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
chimera,16,mis,20,1,projected_topology_unb_pen,projected_topology,chimera,seed_manifest,1246271538784130079,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,29,0.0,0.062,0.1,0.0,0.0,-10.0,-9.0,0.1,0.1,62,0.062,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.42580645161290315,0.0,20,1.0,1,0.0,0.0,0.0,,2.078895198996907,per_constraint_standardized_rows_v1,True,32768,24,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,
pegasus,16,mis,20,1,unbalanced,unbalanced,,seed_manifest,1246271538784130079,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,29,0.0,0.124,0.1,0.0,0.0,-10.0,-9.0,0.1,0.1,124,0.124,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.30645161290322587,0.0,23,1.15,2,0.00495,0.097,1.6153215036104789,2.033225637782519,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
pegasus,16,mis,20,1,projected_topology_unb_pen,projected_topology,pegasus,seed_manifest,1246271538784130079,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,29,0.0,0.093,0.1,0.0,0.0,-10.0,-9.0,0.1,0.1,93,0.093,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.36236559139784935,0.0,20,1.0,1,0.0,0.0,0.0,,1.4945268660562432,per_constraint_standardized_rows_v1,True,32768,34,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,
zephyr,16,mis,20,1,unbalanced,unbalanced,,seed_manifest,1246271538784130079,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,29,1048.576,0.113,0.0,0.001,1048.576,-10.0,-10.0,0.0,0.0,113,0.113,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.311504424778761,0.001,21,1.05,2,0.0017000000000000001,0.034,1.6153215036104789,2.033225637782519,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
zephyr,16,mis,20,1,projected_topology_unb_pen,projected_topology,zephyr,seed_manifest,1246271538784130079,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,29,0.0,0.094,0.1,0.0,0.0,-10.0,-9.0,0.1,0.1,94,0.094,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3914893617021276,0.0,20,1.0,1,0.0,0.0,0.0,,1.494526860777519,per_constraint_standardized_rows_v1,True,32768,38,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,
chimera,16,mis,20,2,unbalanced,unbalanced,,seed_manifest,12527965262990125641,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,25,6291.456,0.1,0.0,0.006,6291.456,-10.0,-10.0,0.0,0.0,100,0.1,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.302,0.006,24,1.2,2,0.00395,0.078,1.9317298829688059,1.9614143896410043,0.7763965229357475,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
chimera,16,mis,20,2,projected_topology_unb_pen,projected_topology,chimera,seed_manifest,12527965262990125641,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,25,0.0,0.078,0.1,0.0,0.0,-10.0,-9.0,0.1,0.1,78,0.078,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.38333333333333336,0.0,20,1.0,1,0.0,0.0,0.0,,1.1533759415504834,per_constraint_standardized_rows_v1,True,32768,25,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,
pegasus,16,mis,20,2,unbalanced,unbalanced,,seed_manifest,12527965262990125641,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,25,5242.88,0.115,0.0,0.005,5242.88,-10.0,-10.0,0.0,0.0,115,0.115,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.28,0.005,21,1.05,2,0.0008500000000000001,0.017,1.9317298829688059,2.0358309611782954,0.7763965229357475,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
pegasus,16,mis,20,2,projected_topology_unb_pen,projected_topology,pegasus,seed_manifest,12527965262990125641,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,25,3145.728,0.126,0.0,0.003,3145.728,-10.0,-10.0,0.0,0.0,126,0.126,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3333333333333333,0.003,20,1.0,1,0.0,0.0,0.0,,0.8589430891110033,per_constraint_standardized_rows_v1,True,32768,28,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,
zephyr,16,mis,20,2,unbalanced,unbalanced,,seed_manifest,12527965262990125641,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,25,3145.728,0.1,0.0,0.003,3145.728,-10.0,-10.0,0.0,0.0,100,0.1,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.29100000000000004,0.003,21,1.05,2,0.00075,0.015,1.9317298829688059,1.9614143896410043,0.7763965229357475,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
zephyr,16,mis,20,2,projected_topology_unb_pen,projected_topology,zephyr,seed_manifest,12527965262990125641,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,25,3145.728,0.126,0.0,0.003,3145.728,-10.0,-10.0,0.0,0.0,126,0.126,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3333333333333333,0.003,20,1.0,1,0.0,0.0,0.0,,0.8589430903176676,per_constraint_standardized_rows_v1,True,32768,32,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,
chimera,16,mis,20,3,unbalanced,unbalanced,,seed_manifest,10919962528462301950,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-9.0,cplex_cache,min,1e-09,36,1048.576,0.132,0.0,0.001,1048.576,-9.0,-9.0,0.0,0.0,132,0.132,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.37037037037037035,0.001,40,2.0,4,0.007549999999999999,0.138,2.318075859562567,0.9844283008942775,0.7763965229357475,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
chimera,16,mis,20,3,projected_topology_unb_pen,projected_topology,chimera,seed_manifest,10919962528462301950,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-9.0,cplex_cache,min,1e-09,36,0.0,0.058,0.1111111111111111,0.0,0.0,-9.0,-8.0,0.1111111111111111,0.1111111111111111,58,0.058,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4846743295019157,0.0,20,1.0,1,0.0,0.0,0.0,,1.7699255234040434,per_constraint_standardized_rows_v1,True,32768,20,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,
pegasus,16,mis,20,3,unbalanced,unbalanced,,seed_manifest,10919962528462301950,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-9.0,cplex_cache,min,1e-09,36,0.0,0.123,0.1111111111111111,0.0,0.0,-9.0,-8.0,0.1111111111111111,0.1111111111111111,123,0.123,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.37488708220415545,0.0,24,1.2,2,0.0014500000000000001,0.029,2.318075859562567,1.9093916570707883,0.7763965229357475,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
pegasus,16,mis,20,3,projected_topology_unb_pen,projected_topology,pegasus,seed_manifest,10919962528462301950,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-9.0,cplex_cache,min,1e-09,36,0.0,0.072,0.1111111111111111,0.0,0.0,-9.0,-8.0,0.1111111111111111,0.1111111111111111,72,0.072,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.46141975308641975,0.0,20,1.0,1,0.0,0.0,0.0,,1.4765395129546857,per_constraint_standardized_rows_v1,True,32768,42,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,
zephyr,16,mis,20,3,unbalanced,unbalanced,,seed_manifest,10919962528462301950,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-9.0,cplex_cache,min,1e-09,36,1048.576,0.128,0.0,0.001,1048.576,-9.0,-9.0,0.0,0.0,128,0.128,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3784722222222222,0.001,23,1.15,2,0.0007,0.014,2.318075859562567,1.9093916570707883,0.7763965229357475,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
zephyr,16,mis,20,3,projected_topology_unb_pen,projected_topology,zephyr,seed_manifest,10919962528462301950,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-9.0,cplex_cache,min,1e-09,36,0.0,0.064,0.1111111111111111,0.0,0.0,-9.0,-8.0,0.1111111111111111,0.1111111111111111,64,0.064,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4583333333333333,0.0,20,1.0,1,0.0,0.0,0.0,,1.766752749676768,per_constraint_standardized_rows_v1,True,32768,40,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,
chimera,16,mis,20,4,unbalanced,unbalanced,,seed_manifest,12275719983146199093,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-9.0,cplex_cache,min,1e-09,40,5242.88,0.227,0.0,0.005,5242.88,-9.0,-9.0,0.0,0.0,227,0.227,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3357807146353402,0.005,43,2.15,4,0.0029000000000000002,0.057,2.828,0.9757730655807619,0.6708270494603724,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
chimera,16,mis,20,4,projected_topology_unb_pen,projected_topology,chimera,seed_manifest,12275719983146199093,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-9.0,cplex_cache,min,1e-09,40,0.0,0.052,0.2222222222222222,0.0,0.0,-9.0,-7.0,0.2222222222222222,0.2222222222222222,52,0.052,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4444444444444444,0.0,20,1.0,1,0.0,0.0,0.0,,2.6670707229141186,per_constraint_standardized_rows_v1,True,32768,23,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,
pegasus,16,mis,20,4,unbalanced,unbalanced,,seed_manifest,12275719983146199093,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-9.0,cplex_cache,min,1e-09,40,6291.456,0.231,0.0,0.006,6291.456,-9.0,-9.0,0.0,0.0,231,0.231,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.33670033670033667,0.006,24,1.2,2,0.0004,0.008,2.828,1.8613562209690098,0.6708270494603724,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
pegasus,16,mis,20,4,projected_topology_unb_pen,projected_topology,pegasus,seed_manifest,12275719983146199093,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-9.0,cplex_cache,min,1e-09,40,0.0,0.067,0.1111111111111111,0.0,0.0,-9.0,-8.0,0.1111111111111111,0.1111111111111111,67,0.067,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.43781094527363185,0.0,20,1.0,1,0.0,0.0,0.0,,2.371140959724981,per_constraint_standardized_rows_v1,True,32768,50,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,
zephyr,16,mis,20,4,unbalanced,unbalanced,,seed_manifest,12275719983146199093,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-9.0,cplex_cache,min,1e-09,40,1048.576,0.226,0.0,0.001,1048.576,-9.0,-9.0,0.0,0.0,226,0.226,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3490658800393314,0.001,24,1.2,2,0.0004,0.008,2.828,1.8613562209690098,0.6708270494603724,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
zephyr,16,mis,20,4,projected_topology_unb_pen,projected_topology,zephyr,seed_manifest,12275719983146199093,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-9.0,cplex_cache,min,1e-09,40,0.0,0.073,0.2222222222222222,0.0,0.0,-9.0,-7.0,0.2222222222222222,0.2222222222222222,73,0.073,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4581430745814307,0.0,20,1.0,1,0.0,0.0,0.0,,2.371846080313537,per_constraint_standardized_rows_v1,True,32768,39,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,
chimera,16,mis,20,5,unbalanced,unbalanced,,seed_manifest,2637724906309991497,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,20,1048576,-10.0,cplex_cache,min,1e-09,32,4194.304,0.118,0.0,0.004,4194.304,-10.0,-10.0,0.0,0.0,118,0.118,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3059322033898305,0.004,36,1.8,3,0.021849999999999998,0.368,1.6968168364855638,0.9729906997172081,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
